cve,entidad,pob
1468,SANTIAGO JUXTLAHUACA,33.5
1469,SANTIAGO LACHIGUIRI,36.4
1470,SANTIAGO LALOPA,31.6
1471,SANTIAGO LAOLLAGA,38.8
1472,SANTIAGO LAXOPA,36.7
1473,SANTIAGO LLANO GRANDE,34.9
1474,SANTIAGO MATATLÁN,41
1475,SANTIAGO MILTEPEC,37.2
1476,SANTIAGO MINAS,29.7
1477,SANTIAGO NACALTEPEC,29.2
1478,SANTIAGO NEJAPILLA,28.5
1479,SANTIAGO NUNDICHE,29.3
1480,SANTIAGO NUYOÓ,37.3
1481,SANTIAGO PINOTEPA NACIONAL,36
1482,SANTIAGO SUCHILQUITONGO,39.7
1483,SANTIAGO TAMAZOLA,36.6
1484,SANTIAGO TAPEXTLA,33.3
1485,VILLA TEJÚPAM DE LA UNIÓN,38.7
1486,SANTIAGO TENANGO,29.6
1487,SANTIAGO TEPETLAPA,36.7
1488,SANTIAGO TETEPEC,35.1
1489,SANTIAGO TEXCALCINGO,41.3
1490,SANTIAGO TEXTITLÁN,31.9
1491,SANTIAGO TILANTONGO,31.3
1492,SANTIAGO TILLO,35.9
1493,SANTIAGO TLAZOYALTEPEC,35.9
1494,SANTIAGO XANICA,35.6
1495,SANTIAGO XIACUÍ,40.2
1496,SANTIAGO YAITEPEC,35
1497,SANTIAGO YAVEO,34.8
1498,SANTIAGO YOLOMÉCATL,31.9
1499,SANTIAGO YOSONDÚA,30.9
1500,SANTIAGO YUCUYACHI,34.2
1501,SANTIAGO ZACATEPEC,34
1502,SANTIAGO ZOOCHILA,33.7
1503,NUEVO ZOQUIÁPAM,30.3
1504,SANTO DOMINGO INGENIO,33.7
1505,SANTO DOMINGO ALBARRADAS,36.9
1506,SANTO DOMINGO ARMENTA,32.8
1507,SANTO DOMINGO CHIHUITÁN,37.8
1508,SANTO DOMINGO DE MORELOS,36.1
1509,SANTO DOMINGO IXCATLÁN,36.4
1510,SANTO DOMINGO NUXAÁ,45.7
1511,SANTO DOMINGO OZOLOTEPEC,31.9
1512,SANTO DOMINGO PETAPA,33.6
1513,SANTO DOMINGO ROAYAGA,34.6
1514,SANTO DOMINGO TEHUANTEPEC,37.7
1515,SANTO DOMINGO TEOJOMULCO,31.3
1516,SANTO DOMINGO TEPUXTEPEC,25.8
1517,SANTO DOMINGO TLATAYÁPAM,31.5
1518,SANTO DOMINGO TOMALTEPEC,33
1519,SANTO DOMINGO TONALÁ,30.3
1520,SANTO DOMINGO TONALTEPEC,33.8
1521,SANTO DOMINGO XAGACÍA,35.3
1522,SANTO DOMINGO YANHUITLÁN,26.5
1523,SANTO DOMINGO YODOHINO,29.6
1524,SANTO DOMINGO ZANATEPEC,37.9
1525,SANTOS REYES NOPALA,31.3
1526,SANTOS REYES PÁPALO,27.1
1527,SANTOS REYES TEPEJILLO,40.8
1528,SANTOS REYES YUCUNÁ,31.4
1529,SANTO TOMÁS JALIEZA,32.1
1530,SANTO TOMÁS MAZALTEPEC,37.2
1531,SANTO TOMÁS OCOTEPEC,36.2
1532,SANTO TOMÁS TAMAZULAPAN,30.3
1533,SAN VICENTE COATLÁN,38.5
1534,SAN VICENTE LACHIXÍO,29.5
1535,SAN VICENTE NUÑÚ,35.7
1536,SILACAYOÁPAM,38.7
1537,SITIO DE XITLAPEHUA,32.7
1538,SOLEDAD ETLA,37
1539,VILLA DE TAMAZULÁPAM DEL PROGRESO,29.9
1540,TANETZE DE ZARAGOZA,29.7
1541,TANICHE,39.1
1542,TATALTEPEC DE VALDÉS,31.6
1543,TEOCOCUILCO DE MARCOS PÉREZ,38.6
1544,TEOTITLÁN DE FLORES MAGÓN,34.2
1545,TEOTITLÁN DEL VALLE,29.4
1546,TEOTONGO,29.3
1547,TEPELMEME VILLA DE MORELOS,35.3
1548,TEZOATLÁN DE SEGURA Y LUNA,34.2
1549,SAN JERÓNIMO TLACOCHAHUAYA,35
1550,TLACOLULA DE MATAMOROS,25.7
1551,TLACOTEPEC PLUMAS,35.1
1552,TLALIXTAC DE CABRERA,34.9
1553,TOTONTEPEC VILLA DE MORELOS,33.7
1554,TRINIDAD ZAACHILA,26.5
1555,LA TRINIDAD VISTA HERMOSA,32.1
1556,UNIÓN HIDALGO,34.1
1557,VALERIO TRUJANO,38.7
1558,SAN JUAN BAUTISTA VALLE NACIONAL,32.2
1559,VILLA DÍAZ ORDAZ,37.6
1560,YAXE,37.1
1561,MAGDALENA YODOCONO DE PORFIRIO DÍAZ,33.5
1562,YOGANA,32.6
1563,YUTANDUCHI DE GUERRERO,35.2
1564,VILLA DE ZAACHILA,38.7
1565,ZAPOTITLÁN DEL RÍO,34.1
1566,ZAPOTITLÁN LAGUNAS,32.4
1567,ZAPOTITLÁN PALMAS,26.9
1568,SANTA INÉS DE ZARAGOZA,35
1569,ZIMATLÁN DE ÁLVAREZ,35.7
1570,PUEBLA,33.1
1571,ACAJETE,38.9
1572,ACATENO,35.7
1573,ACATLÁN,34.8
1574,ACATZINGO,35.1
1575,ACTEOPAN,37.4
1576,AHUACATLÁN,32
1577,AHUATLÁN,32.6
1578,AHUAZOTEPEC,37.6
1579,AHUEHUETITLA,32.2
1580,AJALPAN,33.9
1581,ALBINO ZERTUCHE,29.8
1582,ALJOJUCA,36.6
1583,ALTEPEXI,35.7
1584,AMIXTLÁN,37.8
1585,AMOZOC,36
1586,AQUIXTLA,35.1
1587,ATEMPAN,36.5
1588,ATEXCAL,33.6
1589,ATLIXCO,36.4
1590,ATOYATEMPAN,34.5
1591,ATZALA,34.6
1592,ATZITZIHUACÁN,33.4
1593,ATZITZINTLA,35.9
1594,AXUTLA,36.4
1595,AYOTOXCO DE GUERRERO,38.2
1596,CALPAN,34.4
1597,CALTEPEC,35.5
1598,CAMOCUAUTLA,35.7
1599,CAXHUACAN,31.5
1600,COATEPEC,33.6
1601,COATZINGO,38.1
1602,COHETZALA,36.6
1603,COHUECAN,39.9
1604,CORONANGO,36.7
1605,COXCATLÁN,27.8
1606,COYOMEAPAN,35.3
1607,COYOTEPEC,35.5
1608,CUAPIAXTLA DE MADERO,36.2
1609,CUAUTEMPAN,32.6
1610,CUAUTINCHÁN,34.8
1611,CUAUTLANCINGO,35.8
1612,CUAYUCA DE ANDRADE,34.5
1613,CUETZALAN DEL PROGRESO,34.6
1614,CUYOACO,36.2
1615,CHALCHICOMULA DE SESMA,36.5
1616,CHAPULCO,35.6
1617,CHIAUTLA,34.8
1618,CHIAUTZINGO,38.4
1619,CHICONCUAUTLA,32.8
1620,CHICHIQUILA,38.4
1621,CHIETLA,34.3
1622,CHIGMECATITLÁN,34.6
1623,CHIGNAHUAPAN,36.8
1624,CHIGNAUTLA,32.7
1625,CHILA,34
1626,CHILA DE LA SAL,35.6
1627,HONEY,33.1
1628,CHILCHOTLA,36.5
1629,CHINANTLA,36.9
1630,DOMINGO ARENAS,35.5
1631,ELOXOCHITLÁN,32.7
1632,EPATLÁN,32.8
1633,ESPERANZA,34.6
1634,FRANCISCO Z. MENA,39
1635,GENERAL FELIPE ÁNGELES,34.5
1636,GUADALUPE,36.8
1637,GUADALUPE VICTORIA,36.8
1638,HERMENEGILDO GALEANA,37.6
1639,HUAQUECHULA,36.1
1640,HUATLATLAUCA,34.7
1641,HUAUCHINANGO,35.5
1642,HUEHUETLA,35.4
1643,HUEHUETLÁN EL CHICO,32.9
1644,HUEJOTZINGO,34.8
1645,HUEYAPAN,39.4
1646,HUEYTAMALCO,35.8
1647,HUEYTLALPAN,37.1
1648,HUITZILAN DE SERDÁN,36.7
1649,HUITZILTEPEC,35.5
1650,ATLEQUIZAYAN,35.9
1651,IXCAMILPA DE GUERRERO,38.5
1652,IXCAQUIXTLA,37.1
1653,IXTACAMAXTITLÁN,37.2
1654,IXTEPEC,36.2
1655,IZÚCAR DE MATAMOROS,35.3
1656,JALPAN,35.8
1657,JOLALPAN,37.1
1658,JONOTLA,34.5
1659,JOPALA,35.5
1660,JUAN C. BONILLA,33.6
1661,JUAN GALINDO,32.9
1662,JUAN N. MÉNDEZ,36.2
1663,LAFRAGUA,35.6
1664,LIBRES,31.6
1665,LA MAGDALENA TLATLAUQUITEPEC,41.6
1666,MAZAPILTEPEC DE JUÁREZ,36.4
1667,MIXTLA,33.1
1668,MOLCAXAC,37.3
1669,CAÑADA MORELOS,35.6
1670,NAUPAN,35.4
1671,NAUZONTLA,37
1672,NEALTICAN,34.8
1673,NICOLÁS BRAVO,36.2
1674,NOPALUCAN,39.1
1675,OCOTEPEC,35.3
1676,OCOYUCAN,35.4
1677,OLINTLA,35.9
1678,ORIENTAL,37.3
1679,PAHUATLÁN,34.7
1680,PALMAR DE BRAVO,36.9
1681,PANTEPEC,34.6
1682,PETLALCINGO,37.4
1683,PIAXTLA,34.1
1684,PUEBLA,38.5
1685,QUECHOLAC,35.6
1686,QUIMIXTLÁN,34.6
1687,RAFAEL LARA GRAJALES,37.4
1688,LOS REYES DE JUÁREZ,40.8
1689,SAN ANDRÉS CHOLULA,32.1
1690,SAN ANTONIO CAÑADA,34.2
1691,SAN DIEGO LA MESA TOCHIMILTZINGO,35
1692,SAN FELIPE TEOTLALCINGO,36.8
1693,SAN FELIPE TEPATLÁN,35.3
1694,SAN GABRIEL CHILAC,37.3
1695,SAN GREGORIO ATZOMPA,33
1696,SAN JERÓNIMO TECUANIPAN,34.1
1697,SAN JERÓNIMO XAYACATLÁN,31.2
1698,SAN JOSÉ CHIAPA,32.5
1699,SAN JOSÉ MIAHUATLÁN,31.7
1700,SAN JUAN ATENCO,34.2
1701,SAN JUAN ATZOMPA,31.5
1702,SAN MARTÍN TEXMELUCAN,33
1703,SAN MARTÍN TOTOLTEPEC,27.2
1704,SAN MATÍAS TLALANCALECA,33.7
1705,SAN MIGUEL IXITLÁN,31.7
1706,SAN MIGUEL XOXTLA,33.6
1707,SAN NICOLÁS BUENOS AIRES,40.4
1708,SAN NICOLÁS DE LOS RANCHOS,36
1709,SAN PABLO ANICANO,38.4
1710,SAN PEDRO CHOLULA,33.6
1711,SAN PEDRO YELOIXTLAHUACA,34
1712,SAN SALVADOR EL SECO,31.3
1713,SAN SALVADOR EL VERDE,38.8
1714,SAN SALVADOR HUIXCOLOTLA,29.1
1715,SAN SEBASTIÁN TLACOTEPEC,32.8
1716,SANTA CATARINA TLALTEMPAN,37.1
1717,SANTA INÉS AHUATEMPAN,37.3
1718,SANTA ISABEL CHOLULA,34.3
1719,SANTIAGO MIAHUATLÁN,37.2
1720,HUEHUETLÁN EL GRANDE,33.8
1721,SANTO TOMÁS HUEYOTLIPAN,34.3
1722,SOLTEPEC,36.8
1723,TECALI DE HERRERA,44.3
1724,TECAMACHALCO,37.7
1725,TECOMATLÁN,35
1726,TEHUACÁN,31.4
1727,TEHUITZINGO,35.5
1728,TENAMPULCO,34.9
1729,TEOPANTLÁN,37.5
1730,TEOTLALCO,42.6
1731,TEPANCO DE LÓPEZ,35
1732,TEPANGO DE RODRÍGUEZ,37.5
1733,TEPATLAXCO DE HIDALGO,42.6
1734,TEPEACA,34.7
1735,TEPEMAXALCO,34.5
1736,TEPEOJUMA,38.6
1737,TEPETZINTLA,35.6
1738,TEPEXCO,33.8
1739,TEPEXI DE RODRÍGUEZ,36.8
1740,TEPEYAHUALCO,36.9
1741,TEPEYAHUALCO DE CUAUHTÉMOC,36.7
1742,TETELA DE OCAMPO,36.3
1743,TETELES DE AVILA CASTILLO,35.2
1744,TEZIUTLÁN,36.1
1745,TIANGUISMANALCO,39.1
1746,TILAPA,35.5
1747,TLACOTEPEC DE BENITO JUÁREZ,34.6
1748,TLACUILOTEPEC,34.6
1749,TLACHICHUCA,31.8
1750,TLAHUAPAN,37.1
1751,TLALTENANGO,37.6
1752,TLANEPANTLA,36.8
1753,TLAOLA,37.1
1754,TLAPACOYA,35.8
1755,TLAPANALÁ,35.5
1756,TLATLAUQUITEPEC,38.2
1757,TLAXCO,35
1758,TOCHIMILCO,33.8
1759,TOCHTEPEC,35.7
1760,TOTOLTEPEC DE GUERRERO,36.3
1761,TULCINGO,33.2
1762,TUZAMAPAN DE GALEANA,35.2
1763,TZICATLACOYAN,36.9
1764,VENUSTIANO CARRANZA,33.8
1765,VICENTE GUERRERO,37.3
1766,XAYACATLÁN DE BRAVO,38
1767,XICOTEPEC,32.8
1768,XICOTLÁN,33.5
1769,XIUTETELCO,35.3
1770,XOCHIAPULCO,35.1
1771,XOCHILTEPEC,32.8
1772,XOCHITLÁN DE VICENTE SUÁREZ,35.2
1773,XOCHITLÁN TODOS SANTOS,35
1774,YAONÁHUAC,33.2
1775,YEHUALTEPEC,35.8
1776,ZACAPALA,36.8
1777,ZACAPOAXTLA,41.3
1778,ZACATLÁN,37.1
1779,ZAPOTITLÁN,35.7
1780,ZAPOTITLÁN DE MÉNDEZ,34.2
1781,ZARAGOZA,36.4
1782,ZAUTLA,35.1
1783,ZIHUATEUTLA,34.6
1784,ZINACATEPEC,36.8
1785,ZONGOZOTLA,37.7
1786,ZOQUIAPAN,39
1787,ZOQUITLÁN,40.8
1788,AMEALCO DE BONFIL,37.7
1789,PINAL DE AMOLES,37.8
1790,ARROYO SECO,38.6
1791,CADEREYTA DE MONTES,35.2
1792,COLÓN,37.8
1793,CORREGIDORA,38.1
1794,EZEQUIEL MONTES,40.5
1795,HUIMILPAN,38.2
1796,JALPAN DE SERRA,35.7
1797,LANDA DE MATAMOROS,36.7
1798,EL MARQUÉS,38.2
1799,PEDRO ESCOBEDO,38.4
1800,PEÑAMILLER,39.6
1801,QUERÉTARO,36.5
1802,SAN JOAQUÍN,38.1
1803,SAN JUAN DEL RÍO,38.7
1804,TEQUISQUIAPAN,32.9
1805,TOLIMÁN,35.6
1806,COZUMEL,31
1807,FELIPE CARRILLO PUERTO,34.5
1808,ISLA MUJERES,33.1
1809,OTHÓN P. BLANCO,36.4
1810,BENITO JUÁREZ,32.6
1811,JOSÉ MARÍA MORELOS,31.9
1812,LÁZARO CÁRDENAS,32
1813,SOLIDARIDAD,36.9
1814,AHUALULCO,35.2
1815,ALAQUINES,36.3
1816,AQUISMÓN,34.9
1817,ARMADILLO DE LOS INFANTE,34
1818,CÁRDENAS,33.3
1819,CATORCE,34.3
1820,CEDRAL,32.4
1821,CERRITOS,33.7
1822,CERRO DE SAN PEDRO,32.7
1823,CIUDAD DEL MAÍZ,35
1824,CIUDAD FERNÁNDEZ,39
1825,TANCANHUITZ,34.9
1826,CIUDAD VALLES,35.7
1827,COXCATLÁN,33.3
1828,CHARCAS,34.8
1829,EBANO,30.8
1830,GUADALCÁZAR,36.3
1831,HUEHUETLÁN,34
1832,LAGUNILLAS,34.2
1833,MATEHUALA,38.2
1834,MEXQUITIC DE CARMONA,34.3
1835,MOCTEZUMA,34.8
1836,RAYÓN,36.2
1837,RIOVERDE,34.5
1838,SALINAS,39
1839,SAN ANTONIO,35.9
1840,SAN CIRO DE ACOSTA,38.7
1841,SAN LUIS POTOSÍ,34.5
1842,SAN MARTÍN CHALCHICUAUTLA,34.5
1843,SAN NICOLÁS TOLENTINO,33.9
1844,SANTA CATARINA,39.9
1845,SANTA MARÍA DEL RÍO,31
1846,SANTO DOMINGO,33.7
1847,SAN VICENTE TANCUAYALAB,35.4
1848,SOLEDAD DE GRACIANO SÁNCHEZ,34.4
1849,TAMASOPO,34.8
1850,TAMAZUNCHALE,37
1851,TAMPACÁN,37
1852,TAMPAMOLÓN CORONA,34.1
1853,TAMUÍN,37.4
1854,TANLAJÁS,34.2
1855,TANQUIÁN DE ESCOBEDO,42
1856,TIERRA NUEVA,32.3
1857,VANEGAS,32.9
1858,VENADO,35.5
1859,VILLA DE ARRIAGA,31.5
1860,VILLA DE GUADALUPE,33.6
1861,VILLA DE LA PAZ,31.5
1862,VILLA DE RAMOS,36.5
1863,VILLA DE REYES,31.5
1864,VILLA HIDALGO,30.6
1865,VILLA JUÁREZ,34.2
1866,AXTLA DE TERRAZAS,36.2
1867,XILITLA,37.3
1868,ZARAGOZA,34.5
1869,VILLA DE ARISTA,34.5
1870,MATLAPA,32.1
1871,EL NARANJO,33.6
1872,AHOME,30.8
1873,ANGOSTURA,30.6
1874,BADIRAGUATO,34
1875,CONCORDIA,36.1
1876,COSALÁ,35.2
1877,CULIACÁN,33.2
1878,CHOIX,32.1
1879,ELOTA,33.7
1880,ESCUINAPA,33.2
1881,EL FUERTE,32.9
1882,GUASAVE,33.9
1883,MAZATLÁN,31.8
1884,MOCORITO,34.1
1885,ROSARIO,33
1886,SALVADOR ALVARADO,32.8
1887,SAN IGNACIO,32.5
1888,SINALOA,32
1889,NAVOLATO,32.9
1890,ACONCHI,34.2
1891,AGUA PRIETA,33.4
1892,ALAMOS,31.1
1893,ALTAR,35.9
1894,ARIVECHI,34.1
1895,ARIZPE,34.7
1896,ATIL,33.7
1897,BACADÉHUACHI,32.7
1898,BACANORA,36.7
1899,BACERAC,31.4
1900,BACOACHI,33.2
1901,BÁCUM,30.7
1902,BANÁMICHI,32.5
1903,BAVIÁCORA,30.2
1904,BAVISPE,31.8
1905,BENJAMÍN HILL,32.8
1906,CABORCA,34.9
1907,CAJEME,32.8
1908,CANANEA,36.6
1909,CARBÓ,29.9
1910,LA COLORADA,27.7
1911,CUCURPE,32.5
1912,CUMPAS,33.6
1913,DIVISADEROS,32.4
1914,EMPALME,34.5
1915,ETCHOJOA,32
1916,FRONTERAS,36.1
1917,GRANADOS,32.6
1918,GUAYMAS,36.7
1919,HERMOSILLO,31.5
1920,HUACHINERA,31.8
1921,HUÁSABAS,34.7
1922,HUATABAMPO,26
1923,HUÉPAC,34.6
1924,IMURIS,35.6
1925,MAGDALENA,33.2
1926,MAZATÁN,35.4
1927,MOCTEZUMA,35.9
1928,NACO,31.6
1929,NÁCORI CHICO,32.9
1930,NACOZARI DE GARCÍA,34.7
1931,NAVOJOA,33.7
1932,NOGALES,35.3
1933,ONAVAS,34.2
1934,OPODEPE,34
1935,OQUITOA,33.6
1936,PITIQUITO,30.3
1937,PUERTO PEÑASCO,31.2
1938,QUIRIEGO,36.4
1939,RAYÓN,33.8
1940,ROSARIO,33.2
1941,SAHUARIPA,34.4
1942,SAN FELIPE DE JESÚS,31.1
1943,SAN JAVIER,33
1944,SAN LUIS RÍO COLORADO,34.9
1945,SAN MIGUEL DE HORCASITAS,29.8
1946,SAN PEDRO DE LA CUEVA,33.1
1947,SANTA ANA,27
1948,SANTA CRUZ,29.8
1949,SÁRIC,26.5
1950,SOYOPA,32.7
1951,SUAQUI GRANDE,33.2
1952,TEPACHE,33.2
1953,TRINCHERAS,34.2
1954,TUBUTAMA,34.8
1955,URES,26.5
1956,VILLA HIDALGO,32.1
1957,VILLA PESQUEIRA,31.3
1958,YÉCORA,32
1959,GENERAL PLUTARCO ELÍAS CALLES,32.8
1960,BENITO JUÁREZ,33.6
1961,SAN IGNACIO RÍO MUERTO,32.5
1962,BALANCÁN,32.7
1963,CÁRDENAS,34.4
1964,CENTLA,34.1
1965,CENTRO,33.2
1966,COMALCALCO,32.2
1967,CUNDUACÁN,33.1
1968,EMILIANO ZAPATA,34.3
1969,HUIMANGUILLO,33.2
1970,JALAPA,34.2
1971,JALPA DE MÉNDEZ,33
1972,JONUTA,34.6
1973,MACUSPANA,33.6
1974,NACAJUCA,32.2
1975,PARAÍSO,35.4
1976,TACOTALPA,32.7
1977,TEAPA,33
1978,TENOSIQUE,30.9
1979,ABASOLO,30.4
1980,ALDAMA,31.3
1981,ALTAMIRA,31.9
1982,ANTIGUO MORELOS,29.2
1983,BURGOS,31.4
1984,BUSTAMANTE,29.8
1985,CAMARGO,30.4
1986,CASAS,35.2
1987,CIUDAD MADERO,27.9
1988,CRUILLAS,31.3
1989,GÓMEZ FARÍAS,31.2
1990,GONZÁLEZ,31.4
1991,GÜÉMEZ,27.2
1992,GUERRERO,30.1
1993,GUSTAVO DÍAZ ORDAZ,31.8
1994,HIDALGO,32.4
1995,JAUMAVE,31.5
1996,JIMÉNEZ,30.1
1997,LLERA,30.4
1998,MAINERO,32
1999,EL MANTE,33.4
2000,MATAMOROS,29
2001,MÉNDEZ,30.4
2002,MIER,31.9
2003,MIGUEL ALEMÁN,30.4
2004,MIQUIHUANA,32.7
2005,NUEVO LAREDO,31.6
2006,NUEVO MORELOS,31.1
2007,OCAMPO,30
2008,PADILLA,28.8
2009,PALMILLAS,31.5
2010,REYNOSA,31.7
2011,RÍO BRAVO,29
2012,SAN CARLOS,29.8
2013,SAN FERNANDO,32
2014,SAN NICOLÁS,29
2015,SOTO LA MARINA,35.8
2016,TAMPICO,32.5
2017,TULA,30.9
2018,VALLE HERMOSO,34.7
2019,VICTORIA,31
2020,VILLAGRÁN,30.6
2021,XICOTÉNCATL,35.6
2022,AMAXAC DE GUERRERO,37.3
2023,APETATITLÁN DE ANTONIO CARVAJAL,34.8
2024,ATLANGATEPEC,35.9
2025,ALTZAYANCA,35.5
2026,APIZACO,33.6
2027,CALPULALPAN,31.9
2028,EL CARMEN TEQUEXQUITLA,33
2029,CUAPIAXTLA,34.7
2030,CUAXOMULCO,36.1
2031,CHIAUTEMPAN,33.1
2032,MUÑOZ DE DOMINGO ARENAS,34.5
2033,ESPAÑITA,34.7
2034,HUAMANTLA,34.7
2035,HUEYOTLIPAN,34.9
2036,IXTACUIXTLA DE MARIANO MATAMOROS,34.8
2037,IXTENCO,29.8
2038,MAZATECOCHCO DE JOSÉ MARÍA MORELOS,38
2039,CONTLA DE JUAN CUAMATZI,34.5
2040,TEPETITLA DE LARDIZÁBAL,32.6
2041,SANCTÓRUM DE LÁZARO CÁRDENAS,33.7
2042,NANACAMILPA DE MARIANO ARISTA,36.4
2043,ACUAMANALA DE MIGUEL HIDALGO,36.3
2044,NATÍVITAS,34.9
2045,PANOTLA,35.2
2046,SAN PABLO DEL MONTE,34.4
2047,SANTA CRUZ TLAXCALA,30.7
2048,TENANCINGO,35.4
2049,TEOLOCHOLCO,35.9
2050,TEPEYANCO,34.5
2051,TERRENATE,34.2
2052,TETLA DE LA SOLIDARIDAD,34.9
2053,TETLATLAHUCA,36.9
2054,TLAXCALA,35.5
2055,TLAXCO,33.7
2056,TOCATLÁN,35.7
2057,TOTOLAC,35.5
2058,ZITLALTEPEC DE TRINIDAD SÁNCHEZ SANTOS,33.7
2059,TZOMPANTEPEC,34.2
2060,XALOZTOC,35.6
2061,XALTOCAN,33.3
2062,PAPALOTLA DE XICOHTÉNCATL,33.9
2063,XICOHTZINCO,34.6
2064,YAUHQUEMECAN,34.8
2065,ZACATELCO,31.2
2066,BENITO JUÁREZ,35.7
2067,EMILIANO ZAPATA,32.4
2068,LÁZARO CÁRDENAS,36.5
2069,LA MAGDALENA TLALTELULCO,33.2
2070,SAN DAMIÁN TEXOLOC,35.2
2071,SAN FRANCISCO TETLANOHCAN,33.3
2072,SAN JERÓNIMO ZACUALPAN,33.3
2073,SAN JOSÉ TEACALCO,37
2074,SAN JUAN HUACTZINCO,33.7
2075,SAN LORENZO AXOCOMANITLA,36.6
2076,SAN LUCAS TECOPILCO,32.4
2077,SANTA ANA NOPALUCAN,37.3
2078,SANTA APOLONIA TEACALCO,34.1
2079,SANTA CATARINA AYOMETLA,31.7
2080,SANTA CRUZ QUILEHTLA,36
2081,SANTA ISABEL XILOXOXTLA,34.6
2082,ACAJETE,38.3
2083,ACATLÁN,34.1
2084,ACAYUCAN,30.8
2085,ACTOPAN,27.3
2086,ACULA,34.3
2087,ACULTZINGO,31.5
2088,CAMARÓN DE TEJEDA,38.8
2089,ALPATLÁHUAC,31.9
2090,ALTO LUCERO DE GUTIÉRREZ BARRIOS,35.5
2091,ALTOTONGA,31.1
2092,ALVARADO,29.5
2093,AMATITLÁN,34.1
2094,NARANJOS AMATLÁN,35.2
2095,AMATLÁN DE LOS REYES,28.8
2096,ANGEL R. CABADA,31.9
2097,LA ANTIGUA,33.3
2098,APAZAPAN,34.8
2099,AQUILA,36.1
2100,ASTACINGA,32.7
2101,ATLAHUILCO,33
2102,ATOYAC,33.3
2103,ATZACAN,36.2
2104,ATZALAN,37.3
2105,TLALTETELA,34.4
2106,AYAHUALULCO,34.2
2107,BANDERILLA,34.9
2108,BENITO JUÁREZ,35.6
2109,BOCA DEL RÍO,39.4
2110,CALCAHUALCO,34.7
2111,CAMERINO Z. MENDOZA,34.3
2112,CARRILLO PUERTO,31.9
2113,CATEMACO,32.8
2114,CAZONES,34.8
2115,CERRO AZUL,36.4
2116,CITLALTÉPETL,33.3
2117,COACOATZINTLA,35.9
2118,COAHUITLÁN,34.5
2119,COATEPEC,34
2120,COATZACOALCOS,33.4
2121,COATZINTLA,37.6
2122,COETZALA,33.3
2123,COLIPA,40.2
2124,COMAPA,36.4
2125,CÓRDOBA,31.5
2126,COSAMALOAPAN DE CARPIO,35.2
2127,COSAUTLÁN DE CARVAJAL,36.3
2128,COSCOMATEPEC,33.9
2129,COSOLEACAQUE,31.9
2130,COTAXTLA,36
2131,COXQUIHUI,33.8
2132,COYUTLA,36.7
2133,CUICHAPA,34.2
2134,CUITLÁHUAC,29
2135,CHACALTIANGUIS,32.7
2136,CHALMA,34.1
2137,CHICONAMEL,35.9
2138,CHICONQUIACO,33.2
2139,CHICONTEPEC,33.6
2140,CHINAMECA,35.7
2141,CHINAMPA DE GOROSTIZA,35.6
2142,LAS CHOAPAS,32.9
2143,CHOCAMÁN,36
2144,CHONTLA,37.8
2145,CHUMATLÁN,32.6
2146,EMILIANO ZAPATA,35.4
2147,ESPINAL,35.8
2148,FILOMENO MATA,35.3
2149,FORTÍN,33.4
2150,GUTIÉRREZ ZAMORA,35.6
2151,HIDALGOTITLÁN,39.2
2152,HUATUSCO,33
2153,HUAYACOCOTLA,30.5
2154,HUEYAPAN DE OCAMPO,33.4
2155,HUILOAPAN,31.2
2156,IGNACIO DE LA LLAVE,32.3
2157,ILAMATLÁN,30.2
2158,ISLA,34.5
2159,IXCATEPEC,36.1
2160,IXHUACÁN DE LOS REYES,37.4
2161,IXHUATLÁN DEL CAFÉ,32.8
2162,IXHUATLANCILLO,33.4
2163,IXHUATLÁN DEL SURESTE,33.4
2164,IXHUATLÁN DE MADERO,30.1
2165,IXMATLAHUACAN,33.8
2166,IXTACZOQUITLÁN,35.2
2167,JALACINGO,37.5
2168,XALAPA,30.5
2169,JALCOMULCO,33.4
2170,JÁLTIPAN,31.9
2171,JAMAPA,36.7
2172,JESÚS CARRANZA,31.8
2173,XICO,33.7
2174,JILOTEPEC,31.7
2175,JUAN RODRÍGUEZ CLARA,33.5
2176,JUCHIQUE DE FERRER,32.1
2177,LANDERO Y COSS,29.9
2178,LERDO DE TEJADA,35.6
2179,MAGDALENA,35.6
2180,MALTRATA,29.5
2181,MANLIO FABIO ALTAMIRANO,36.8
2182,MARIANO ESCOBEDO,32.8
2183,MARTÍNEZ DE LA TORRE,33.5
2184,MECATLÁN,32.2
2185,MECAYAPAN,31.5
2186,MEDELLÍN,33.9
2187,MIAHUATLÁN,38.6
2188,LAS MINAS,34.6
2189,MINATITLÁN,35
2190,MISANTLA,31.6
2191,MIXTLA DE ALTAMIRANO,34.9
2192,MOLOACÁN,34.6
2193,NAOLINCO,39.2
2194,NARANJAL,32.6
2195,NAUTLA,34.6
2196,NOGALES,34.5
2197,OLUTA,36.4
2198,OMEALCA,36.5
2199,ORIZABA,30.2
2200,OTATITLÁN,32.7
2201,OTEAPAN,31.4
2202,OZULUAMA DE MASCAREÑAS,33
2203,PAJAPAN,33.3
2204,PÁNUCO,33.8
2205,PAPANTLA,33.5
2206,PASO DEL MACHO,31.4
2207,PASO DE OVEJAS,38.6
2208,LA PERLA,32.3
2209,PEROTE,33.1
2210,PLATÓN SÁNCHEZ,33.6
2211,PLAYA VICENTE,34.2
2212,POZA RICA DE HIDALGO,33.2
