cve,entidad,pob
1794,Jalpan de Serra,40.5
1795,Landa de Matamoros,38.2
1796,El Marqués,35.7
1797,Pedro Escobedo,36.7
1798,Peñamiller,38.2
1799,Querétaro,38.4
1800,San Joaquín,39.6
1801,San Juan del Río,36.5
1802,Tequisquiapan,38.1
1803,Tolimán,38.7
1804,Cozumel,32.9
1805,Felipe Carrillo Puerto,35.6
1806,Isla Mujeres,31
1807,Othón P. Blanco,34.5
1808,Benito Juárez,33.1
1809,José María Morelos,36.4
1810,Lázaro Cárdenas,32.6
1811,Solidaridad,31.9
1812,Tulum,32
1813,Ahualulco,36.9
1814,Alaquines,35.2
1815,Aquismón,36.3
1816,Armadillo de los Infante,34.9
1817,Cárdenas,34
1818,Catorce,33.3
1819,Cedral,34.3
1820,Cerritos,32.4
1821,Cerro de San Pedro,33.7
1822,Ciudad del Maíz,32.7
1823,Ciudad Fernández,35
1824,Tancanhuitz,39
1825,Ciudad Valles,34.9
1826,Coxcatlán,35.7
1827,Charcas,33.3
1828,Ebano,34.8
1829,Guadalcázar,30.8
1830,Huehuetlán,36.3
1831,Lagunillas,34
1832,Matehuala,34.2
1833,Mexquitic de Carmona,38.2
1834,Moctezuma,34.3
1835,Rayón,34.8
1836,Rioverde,36.2
1837,Salinas,34.5
1838,San Antonio,39
1839,San Ciro de Acosta,35.9
1840,San Luis Potosí,38.7
1841,San Martín Chalchicuautla,34.5
1842,San Nicolás Tolentino,34.5
1843,Santa Catarina,33.9
1844,Santa María del Río,39.9
1845,Santo Domingo,31
1846,San Vicente Tancuayalab,33.7
1847,Soledad de Graciano Sánchez,35.4
1848,Tamasopo,34.4
1849,Tamazunchale,34.8
1850,Tampacán,37
1851,Tampamolón Corona,37
1852,Tamuín,34.1
1853,Tanlajás,37.4
1854,Tanquián de Escobedo,34.2
1855,Tierra Nueva,42
1856,Vanegas,32.3
1857,Venado,32.9
1858,Villa de Arriaga,35.5
1859,Villa de Guadalupe,31.5
1860,Villa de la Paz,33.6
1861,Villa de Ramos,31.5
1862,Villa de Reyes,36.5
1863,Villa Hidalgo,31.5
1864,Villa Juárez,30.6
1865,Axtla de Terrazas,34.2
1866,Xilitla,36.2
1867,Zaragoza,37.3
1868,Villa de Arista,34.5
1869,Matlapa,34.5
1870,El Naranjo,32.1
1871,Ahome,33.6
1872,Angostura,30.8
1873,Badiraguato,30.6
1874,Concordia,34
1875,Cosalá,36.1
1876,Culiacán,35.2
1877,Choix,33.2
1878,Elota,32.1
1879,Escuinapa,33.7
1880,El Fuerte,33.2
1881,Guasave,32.9
1882,Mazatlán,33.9
1883,Mocorito,31.8
1884,Rosario,34.1
1885,Salvador Alvarado,33
1886,San Ignacio,32.8
1887,Sinaloa,32.5
1888,Navolato,32
1889,Aconchi,32.9
1890,Agua Prieta,34.2
1891,Alamos,33.4
1892,Altar,31.1
1893,Arivechi,35.9
1894,Arizpe,34.1
1895,Atil,34.7
1896,Bacadéhuachi,33.7
1897,Bacanora,32.7
1898,Bacerac,36.7
1899,Bacoachi,31.4
1900,Bácum,33.2
1901,Banámichi,30.7
1902,Baviácora,32.5
1903,Bavispe,30.2
1904,Benjamín Hill,31.8
1905,Caborca,32.8
1906,Cajeme,34.9
1907,Cananea,32.8
1908,Carbó,36.6
1909,La Colorada,29.9
1910,Cucurpe,27.7
1911,Cumpas,32.5
1912,Divisaderos,33.6
1913,Empalme,32.4
1914,Etchojoa,34.5
1915,Fronteras,32
1916,Granados,36.1
1917,Guaymas,32.6
1918,Hermosillo,36.7
1919,Huachinera,31.5
1920,Huásabas,31.8
1921,Huatabampo,34.7
1922,Huépac,26
1923,Imuris,34.6
1924,Magdalena,35.6
1925,Mazatán,33.2
1926,Moctezuma,35.4
1927,Naco,35.9
1928,Nácori Chico,31.6
1929,Nacozari de García,32.9
1930,Navojoa,34.7
1931,Nogales,33.7
1932,Onavas,35.3
1933,Opodepe,34.2
1934,Oquitoa,34
1935,Pitiquito,33.6
1936,Puerto Peñasco,30.3
1937,Quiriego,31.2
1938,Rayón,36.4
1939,Rosario,33.8
1940,Sahuaripa,33.2
1941,San Felipe de Jesús,34.4
1942,San Javier,31.1
1943,San Luis Río Colorado,33
1944,San Miguel de Horcasitas,34.9
1945,San Pedro de la Cueva,29.8
1946,Santa Ana,33.1
1947,Santa Cruz,27
1948,Sáric,29.8
1949,Soyopa,26.5
1950,Suaqui Grande,32.7
1951,Tepache,33.2
1952,Trincheras,33.2
1953,Tubutama,34.2
1954,Ures,34.8
1955,Villa Hidalgo,26.5
1956,Villa Pesqueira,32.1
1957,Yécora,31.3
1958,General Plutarco Elías Calles,32
1959,Benito Juárez,32.8
1960,San Ignacio Río Muerto,33.6
1961,Balancán,32.5
1962,Cárdenas,32.7
1963,Centla,34.4
1964,Centro,34.1
1965,Comalcalco,33.2
1966,Cunduacán,32.2
1967,Emiliano Zapata,33.1
1968,Huimanguillo,34.3
1969,Jalapa,33.2
1970,Jalpa de Méndez,34.2
1971,Jonuta,33
1972,Macuspana,34.6
1973,Nacajuca,33.6
1974,Paraíso,32.2
1975,Tacotalpa,35.4
1976,Teapa,32.7
1977,Tenosique,33
1978,Abasolo,30.9
1979,Aldama,30.4
1980,Altamira,31.3
1981,Antiguo Morelos,31.9
1982,Burgos,29.2
1983,Bustamante,31.4
1984,Camargo,29.8
1985,Casas,30.4
1986,Ciudad Madero,35.2
1987,Cruillas,27.9
1988,Gómez Farías,31.3
1989,González,31.2
1990,Güémez,31.4
1991,Guerrero,27.2
1992,Gustavo Díaz Ordaz,30.1
1993,Hidalgo,31.8
1994,Jaumave,32.4
1995,Jiménez,31.5
1996,Llera,30.1
1997,Mainero,30.4
1998,El Mante,32
1999,Matamoros,33.4
2000,Méndez,29
2001,Mier,30.4
2002,Miguel Alemán,31.9
2003,Miquihuana,30.4
2004,Nuevo Laredo,32.7
2005,Nuevo Morelos,31.6
2006,Ocampo,31.1
2007,Padilla,30
2008,Palmillas,28.8
2009,Reynosa,31.5
2010,Río Bravo,31.7
2011,San Carlos,29
2012,San Fernando,29.8
2013,San Nicolás,32
2014,Soto la Marina,29
2015,Tampico,35.8
2016,Tula,32.5
2017,Valle Hermoso,30.9
2018,Victoria,34.7
2019,Villagrán,31
2020,Xicoténcatl,30.6
2021,Amaxac de Guerrero,35.6
2022,Apetatitlán de Antonio Carvajal,37.3
2023,Atlangatepec,34.8
2024,Atltzayanca,35.9
2025,Apizaco,35.5
2026,Calpulalpan,33.6
2027,El Carmen Tequexquitla,31.9
2028,Cuapiaxtla,33
2029,Cuaxomulco,34.7
2030,Chiautempan,36.1
2031,Muñoz de Domingo Arenas,33.1
2032,Españita,34.5
2033,Huamantla,34.7
2034,Hueyotlipan,34.7
2035,Ixtacuixtla de Mariano Matamoros,34.9
2036,Ixtenco,34.8
2037,Mazatecochco de José María Morelos,29.8
2038,Contla de Juan Cuamatzi,38
2039,Tepetitla de Lardizábal,34.5
2040,Sanctórum de Lázaro Cárdenas,32.6
2041,Nanacamilpa de Mariano Arista,33.7
2042,Acuamanala de Miguel Hidalgo,36.4
2043,Natívitas,36.3
2044,Panotla,34.9
2045,San Pablo del Monte,35.2
2046,Santa Cruz Tlaxcala,34.4
2047,Tenancingo,30.7
2048,Teolocholco,35.4
2049,Tepeyanco,35.9
2050,Terrenate,34.5
2051,Tetla de la Solidaridad,34.2
2052,Tetlatlahuca,34.9
2053,Tlaxcala,36.9
2054,Tlaxco,35.5
2055,Tocatlán,33.7
2056,Totolac,35.7
2057,Ziltlaltépec de Trinidad Sánchez Santos,35.5
2058,Tzompantepec,33.7
2059,Xaloztoc,34.2
2060,Xaltocan,35.6
2061,Papalotla de Xicohténcatl,33.3
2062,Xicohtzinco,33.9
2063,Yauhquemehcan,34.6
2064,Zacatelco,34.8
2065,Benito Juárez,31.2
2066,Emiliano Zapata,35.7
2067,Lázaro Cárdenas,32.4
2068,La Magdalena Tlaltelulco,36.5
2069,San Damián Texóloc,33.2
2070,San Francisco Tetlanohcan,35.2
2071,San Jerónimo Zacualpan,33.3
2072,San José Teacalco,33.3
2073,San Juan Huactzinco,37
2074,San Lorenzo Axocomanitla,33.7
2075,San Lucas Tecopilco,36.6
2076,Santa Ana Nopalucan,32.4
2077,Santa Apolonia Teacalco,37.3
2078,Santa Catarina Ayometla,34.1
2079,Santa Cruz Quilehtla,31.7
2080,Santa Isabel Xiloxoxtla,36
2081,Acajete,34.6
2082,Acatlán,38.3
2083,Acayucan,34.1
2084,Actopan,30.8
2085,Acula,27.3
2086,Acultzingo,34.3
2087,Camarón de Tejeda,31.5
2088,Alpatláhuac,38.8
2089,Alto Lucero de Gutiérrez Barrios,31.9
2090,Altotonga,35.5
2091,Alvarado,31.1
2092,Amatitlán,29.5
2093,Naranjos Amatlán,34.1
2094,Amatlán de los Reyes,35.2
2095,Angel R. Cabada,28.8
2096,La Antigua,31.9
2097,Apazapan,33.3
2098,Aquila,34.8
2099,Astacinga,36.1
2100,Atlahuilco,32.7
2101,Atoyac,33
2102,Atzacan,33.3
2103,Atzalan,36.2
2104,Tlaltetela,37.3
2105,Ayahualulco,34.4
2106,Banderilla,34.2
2107,Benito Juárez,34.9
2108,Boca del Río,35.6
2109,Calcahualco,39.4
2110,Camerino Z. Mendoza,34.7
2111,Carrillo Puerto,34.3
2112,Catemaco,31.9
2113,Cazones de Herrera,32.8
2114,Cerro Azul,34.8
2115,Citlaltépetl,36.4
2116,Coacoatzintla,33.3
2117,Coahuitlán,35.9
2118,Coatepec,34.5
2119,Coatzacoalcos,34
2120,Coatzintla,33.4
2121,Coetzala,37.6
2122,Colipa,33.3
2123,Comapa,40.2
2124,Córdoba,36.4
2125,Cosamaloapan de Carpio,31.5
2126,Cosautlán de Carvajal,35.2
2127,Coscomatepec,36.3
2128,Cosoleacaque,33.9
2129,Cotaxtla,31.9
2130,Coxquihui,36
2131,Coyutla,33.8
2132,Cuichapa,36.7
2133,Cuitláhuac,34.2
2134,Chacaltianguis,29
2135,Chalma,32.7
2136,Chiconamel,34.1
2137,Chiconquiaco,35.9
2138,Chicontepec,33.2
2139,Chinameca,33.6
2140,Chinampa de Gorostiza,35.7
2141,Las Choapas,35.6
2142,Chocamán,32.9
2143,Chontla,36
2144,Chumatlán,37.8
2145,Emiliano Zapata,32.6
2146,Espinal,35.4
2147,Filomeno Mata,35.8
2148,Fortín,35.3
2149,Gutiérrez Zamora,33.4
2150,Hidalgotitlán,35.6
2151,Huatusco,39.2
2152,Huayacocotla,33
2153,Hueyapan de Ocampo,30.5
2154,Huiloapan de Cuauhtémoc,33.4
2155,Ignacio de la Llave,31.2
2156,Ilamatlán,32.3
2157,Isla,30.2
2158,Ixcatepec,34.5
2159,Ixhuacán de los Reyes,36.1
2160,Ixhuatlán del Café,37.4
2161,Ixhuatlancillo,32.8
2162,Ixhuatlán del Sureste,33.4
2163,Ixhuatlán de Madero,33.4
2164,Ixmatlahuacan,30.1
2165,Ixtaczoquitlán,33.8
2166,Jalacingo,35.2
2167,Xalapa,37.5
2168,Jalcomulco,30.5
2169,Jáltipan,33.4
2170,Jamapa,31.9
2171,Jesús Carranza,36.7
2172,Xico,31.8
2173,Jilotepec,33.7
2174,Juan Rodríguez Clara,31.7
2175,Juchique de Ferrer,33.5
2176,Landero y Coss,32.1
2177,Lerdo de Tejada,29.9
2178,Magdalena,35.6
2179,Maltrata,35.6
2180,Manlio Fabio Altamirano,29.5
2181,Mariano Escobedo,36.8
2182,Martínez de la Torre,32.8
2183,Mecatlán,33.5
2184,Mecayapan,32.2
2185,Medellín,31.5
2186,Miahuatlán,33.9
2187,Las Minas,38.6
2188,Minatitlán,34.6
2189,Misantla,35
2190,Mixtla de Altamirano,31.6
2191,Moloacán,34.9
2192,Naolinco,34.6
2193,Naranjal,39.2
2194,Nautla,32.6
2195,Nogales,34.6
2196,Oluta,34.5
2197,Omealca,36.4
2198,Orizaba,36.5
2199,Otatitlán,30.2
2200,Oteapan,32.7
2201,Ozuluama de Mascareñas,31.4
2202,Pajapan,33
2203,Pánuco,33.3
2204,Papantla,33.8
2205,Paso del Macho,33.5
2206,Paso de Ovejas,31.4
2207,La Perla,38.6
2208,Perote,32.3
2209,Platón Sánchez,33.1
2210,Playa Vicente,33.6
2211,Poza Rica de Hidalgo,34.2
2212,Las Vigas de Ramírez,33.2
2213,Pueblo Viejo,31.7
2214,Puente Nacional,31.3
2215,Rafael Delgado,35
2216,Rafael Lucio,32.2
2217,Los Reyes,36.5
2218,Río Blanco,35.1
2219,Saltabarranca,28.8
2220,San Andrés Tenejapan,37.5
2221,San Andrés Tuxtla,31.2
2222,San Juan Evangelista,33.8
2223,Santiago Tuxtla,31.6
2224,Sayula de Alemán,34.2
2225,Soconusco,33.1
2226,Sochiapa,41.6
2227,Soledad Atzompa,31.4
2228,Soledad de Doblado,32.6
2229,Soteapan,32.4
2230,Tamalín,34.4
2231,Tamiahua,33.1
2232,Tampico Alto,31.6
2233,Tancoco,33.1
2234,Tantima,35.3
2235,Tantoyuca,36.1
2236,Tatatila,39.6
2237,Castillo de Teayo,34
2238,Tecolutla,32.2
2239,Tehuipango,35.1
2240,Álamo Temapache,34.2
2241,Tempoal,33.7
2242,Tenampa,38.4
2243,Tenochtitlán,36.8
2244,Teocelo,33.9
2245,Tepatlaxco,40
2246,Tepetlán,32.5
2247,Tepetzintla,33.7
2248,Tequila,35
2249,José Azueta,33.4
2250,Texcatepec,32.3
2251,Texhuacán,37.1
2252,Texistepec,33.4
2253,Tezonapa,35.3
2254,Tierra Blanca,33.5
2255,Tihuatlán,33.8
2256,Tlacojalpan,28.5
2257,Tlacolulan,35.5
2258,Tlacotalpan,30.7
2259,Tlacotepec de Mejía,36.4
2260,Tlachichilco,33.9
2261,Tlalixcoyan,33.4
2262,Tlalnelhuayocan,34.4
2263,Tlapacoyan,34.4
2264,Tlaquilpa,36.4
2265,Tlilapan,36.6
2266,Tomatlán,37.6
2267,Tonayán,38.5
2268,Totutla,39
2269,Tuxpan,33.8
2270,Tuxtilla,28.7
2271,Ursulo Galván,31.2
2272,Vega de Alatorre,33.1
2273,Veracruz,34.4
2274,Villa Aldama,29.7
2275,Xoxocotla,35.4
2276,Yanga,34.2
2277,Yecuatla,34.6
2278,Zacualpan,32.9
2279,Zaragoza,40.2
2280,Zentla,37.3
2281,Zongolica,37.9
2282,Zontecomatlán de López y Fuentes,30.9
2283,Zozocolco de Hidalgo,34.4
2284,Agua Dulce,33.1
2285,El Higo,32.3
2286,Nanchital de Lázaro Cárdenas del Río,35.2
2287,Tres Valles,34.1
2288,Carlos A. Carrillo,28.7
2289,Tatahuicapan de Juárez,33.3
2290,Uxpanapa,36.7
2291,San Rafael,33.3
2292,Santiago Sochiapan,35.7
2293,Abalá,31.7
2294,Acanceh,34.7
2295,Akil,33.6
2296,Baca,32.3
2297,Bokobá,31.2
2298,Buctzotz,31.4
2299,Cacalchén,31.9
2300,Calotmul,35.4
2301,Cansahcab,33.1
2302,Cantamayec,39.4
2303,Celestún,28.4
2304,Cenotillo,30.9
2305,Conkal,34.1
2306,Cuncunul,40.3
2307,Cuzamá,34.5
2308,Chacsinkín,35.1
2309,Chankom,34
2310,Chapab,33.2
2311,Chemax,36.5
2312,Chicxulub Pueblo,32.5
2313,Chichimilá,36.9
2314,Chikindzonot,38.3
2315,Chocholá,34.3
2316,Chumayel,35
2317,Dzán,35.3
2318,Dzemul,31.4
2319,Dzidzantún,31.7
2320,Dzilam de Bravo,29.1
2321,Dzilam González,28.8
2322,Dzitás,33.7
2323,Dzoncauich,32.9
2324,Espita,35.5
2325,Halachó,32.2
2326,Hocabá,32.3
2327,Hoctún,32.4
2328,Homún,34
2329,Huhí,30.4
2330,Hunucmá,33.2
2331,Ixil,35.1
2332,Izamal,33.8
2333,Kanasín,30
2334,Kantunil,32.9
2335,Kaua,29.8
2336,Kinchil,32.1
2337,Kopomá,32.5
2338,Mama,36.1
2339,Maní,38.1
2340,Maxcanú,31.8
2341,Mayapán,30.5
2342,Mérida,35.9
2343,Mocochá,32
2344,Motul,34.1
2345,Muna,34.4
2346,Muxupip,35.1
2347,Opichén,31.7
2348,Oxkutzcab,35.6
2349,Panabá,32.9
2350,Peto,37
2351,Progreso,31.8
2352,Quintana Roo,31.4
2353,Río Lagartos,30
2354,Sacalum,33.5
2355,Samahil,33.3
2356,Sanahcat,34.3
2357,San Felipe,25.3
2358,Santa Elena,32.3
2359,Seyé,33
2360,Sinanché,32.5
2361,Sotuta,35
2362,Sucilá,32
2363,Sudzal,33.6
2364,Suma,30.4
2365,Tahdziú,33.4
2366,Tahmek,30.7
2367,Teabo,36.6
2368,Tecoh,34.4
2369,Tekal de Venegas,34.4
2370,Tekantó,34.4
2371,Tekax,34.8
2372,Tekit,34.2
2373,Tekom,37.4
2374,Telchac Pueblo,34.2
2375,Telchac Puerto,33.3
2376,Temax,32.5
2377,Temozón,35.7
2378,Tepakán,32.1
2379,Tetiz,33.7
2380,Teya,35.6
2381,Ticul,35.5
2382,Timucuy,35.3
2383,Tinum,33.8
2384,Tixcacalcupul,35.6
2385,Tixkokob,33.1
2386,Tixmehuac,34.5
2387,Tixpéhual,33.7
2388,Tizimín,35.1
2389,Tunkás,31.7
2390,Tzucacab,34.3
2391,Uayma,33.8
2392,Ucú,30.3
2393,Umán,33.9
2394,Valladolid,37.1
2395,Xocchel,35.8
2396,Yaxcabá,34.4
2397,Yaxkukul,33.7
2398,Yobaín,31.3
2399,Apozol,33.2
2400,Apulco,37.3
2401,Atolinga,34
2402,Benito Juárez,35.7
2403,Calera,31.9
2404,Cañitas de Felipe Pescador,32
2405,Concepción del Oro,31.9
2406,Cuauhtémoc,31.5
2407,Chalchihuites,33.8
2408,Fresnillo,34.1
2409,Trinidad García de la Cadena,32.9
2410,Genaro Codina,33
2411,General Enrique Estrada,34.1
2412,General Francisco R. Murguía,31.2
2413,El Plateado de Joaquín Amaro,29.6
2414,General Pánfilo Natera,34.6
2415,Guadalupe,34.7
2416,Huanusco,36.7
2417,Jalpa,36.2
2418,Jerez,34.9
2419,Jiménez del Teul,37.2
2420,Juan Aldama,33.8
2421,Juchipila,34.2
2422,Loreto,36.5
2423,Luis Moya,33.4
2424,Mazapil,31.6
2425,Melchor Ocampo,34.2
2426,Mezquital del Oro,35.9
2427,Miguel Auza,33.2
2428,Momax,38
2429,Monte Escobedo,34.5
2430,Morelos,31
2431,Moyahua de Estrada,33.3
2432,Nochistlán de Mejía,37.7
2433,Noria de Ángeles,34.1
2434,Ojocaliente,33.1
2435,Pánuco,29.1
2436,Pinos,32.8
2437,Río Grande,32.8
2438,Sain Alto,33.1
2439,El Salvador,31.9
2440,Sombrerete,32.4
2441,Susticacán,37.1
2442,Tabasco,35.9
2443,Tepechitlán,35.7
2444,Tepetongo,32.2
2445,Teúl de González Ortega,35.8
2446,Tlaltenango de Sánchez Román,35.1
2447,Valparaíso,33.8
2448,Vetagrande,32.6
2449,Villa de Cos,30.5
2450,Villa García,34.5
2451,Villa González Ortega,34.2
2452,Villa Hidalgo,32.3
2453,Villanueva,33.5
2454,Zacatecas,36.5
2455,Trancoso,31.9
2456,Santa María de la Paz,33
